Latitude,Longitude,Crime_Severity,Resolved,Suspect_Arrested,Hour,DayOfWeek
19.039731264184557,72.87979640949176,6,Yes,Yes,17,1
18.915283148053867,72.82050842861311,5,No,No,16,3
19.04915328731706,72.89302211433319,2,Yes,No,13,5
19.224481457028205,72.98387595796932,7,No,Yes,9,4
19.148240543754095,72.83967841243809,3,Yes,Yes,13,2
18.91640314845504,72.8326725914081,4,Yes,No,2,2
19.184587771027548,72.81551166463032,1,Yes,Yes,9,1
19.178085603587196,72.83381568144821,10,Yes,Yes,8,6
19.07631639935742,72.8879019801911,9,Yes,Yes,9,1
19.062376786886343,72.91777397077311,2,Yes,No,21,1
19.030347354586574,72.89951398484696,3,Yes,No,0,3
19.158308148388585,72.82080247010019,2,No,Yes,6,0
19.08508872675884,72.88496546307557,4,No,Yes,9,0
19.04836842082604,72.90281251123233,4,Yes,Yes,20,2
19.04236937045051,72.87869750099416,5,Yes,Yes,4,4
18.92708680874386,72.81449601049675,7,Yes,No,11,5
19.046255859789262,72.87935558693768,6,Yes,Yes,4,6
19.226298210313672,73.0017202603947,2,Yes,Yes,10,2
19.07569253474242,72.86333507469857,1,Yes,No,21,0
19.146610944749018,72.84135919277595,3,No,Yes,23,6
19.082556010706845,72.86609148853331,1,No,Yes,15,5
19.035010683849148,72.8924772717994,1,Yes,Yes,10,1
19.19129660018069,72.83787872763035,5,Yes,No,14,1
19.060105497545017,72.8828921097967,4,Yes,No,20,6
19.015825377029113,72.82526053879468,3,No,No,15,2
19.068354947451695,72.8708916916642,1,Yes,No,12,6
19.13454927148551,72.86104161212839,6,Yes,No,23,0
19.048379727062525,72.89253362276253,10,No,Yes,2,4
19.209159067331452,72.96136475107986,3,Yes,Yes,20,1
19.074900501314797,72.89359220752118,5,Yes,No,10,0
18.917949361922563,72.83598146195891,1,No,No,22,6
19.041936773588453,72.88222979255583,6,Yes,Yes,22,6
19.199030850101632,72.9775761827096,7,Yes,Yes,16,4
19.037884454068212,72.85385567823579,2,Yes,No,4,4
19.11366753304351,72.82995278363047,1,No,No,20,5
19.130483458345385,72.8378220919409,7,Yes,No,23,5
19.11389401361049,72.84547996407831,2,Yes,No,15,4
19.219895375043418,72.95689884634702,2,No,No,19,2
19.023241069352732,72.83954733987093,9,Yes,No,11,4
19.031847260203964,72.8527891959253,1,No,Yes,9,5
19.13393972458832,72.86660729893318,3,Yes,No,2,4
19.14521730483059,72.851425249044,3,No,Yes,10,0
19.223401008468834,72.97342814736501,5,No,Yes,17,6
19.03277124650419,72.85399730425532,4,No,Yes,15,5
19.086558117024396,72.88634100425615,7,No,Yes,20,1
19.178618416767144,72.81798477563423,4,No,Yes,1,4
19.201847148297592,72.98039115276713,5,No,Yes,7,3
19.047283378595143,72.91322394961654,1,Yes,Yes,9,4
19.023586967994106,72.81895113709169,3,No,No,21,2
19.210202052637335,72.99505375197603,3,Yes,Yes,11,1
18.93081578946996,72.80980888162706,6,No,No,17,1
19.193338992760545,72.98519058858442,3,Yes,No,7,0
19.04024386944836,72.83375423543637,1,Yes,Yes,9,4
19.127743753512917,72.8261113972397,2,No,No,6,2
19.24637542699929,72.99290082586683,1,Yes,No,16,0
19.186885674007993,72.81571511350596,2,Yes,No,10,1
19.071870239379024,72.88375241874378,8,No,No,18,2
19.179454387759648,72.83607155005232,4,Yes,Yes,22,2
19.18837903617146,72.8125194407977,3,Yes,Yes,3,5
18.933405098557714,72.81161130201677,4,Yes,Yes,10,2
19.093244535508916,72.86938378064129,3,No,Yes,3,3
19.02289553357793,72.83658258536131,9,Yes,Yes,4,5
19.126046399403403,72.82855516284472,1,No,Yes,23,5
19.130795618850986,72.86481254689569,5,Yes,No,3,5
18.943079573528756,72.84357786100266,2,Yes,Yes,20,4
19.034991680328,72.88639226063937,1,Yes,Yes,13,4
19.189303903122873,72.84832679410896,2,Yes,Yes,19,6
19.02376797033315,72.82033962726223,3,No,No,9,3
19.046586380780308,72.90678854781082,2,No,Yes,5,5
19.105623100185284,72.82679282613348,2,No,Yes,8,4
19.019955515292146,72.82344800207132,2,No,No,8,6
19.178747422016762,72.8513494190412,2,Yes,Yes,6,4
19.063058036905797,72.8822566114418,1,No,Yes,14,5
19.01069908855189,72.83773095013852,4,Yes,Yes,21,2
19.05274396929344,72.89003365661199,10,No,Yes,15,0
18.922998339006057,72.80126044724766,1,No,No,21,0
19.173267152636168,72.82248226589302,6,No,Yes,6,4
19.13284956050666,72.83574044333552,4,No,Yes,1,2
19.0677473670432,72.87853072588643,7,No,No,21,6
19.2079851092593,72.99184019793792,6,No,Yes,13,1
19.21785229260467,73.00353715061262,1,No,No,14,6
18.931521496368035,72.83348261907885,6,No,No,11,2
19.168059792865773,72.83759046830501,7,Yes,No,0,4
19.06789883809023,72.87902661469363,6,No,Yes,20,3
19.13720293789694,72.86531792224233,2,Yes,Yes,20,6
19.001649996364677,72.84819673127431,1,Yes,Yes,5,4
19.173523397611103,72.82228390244669,7,No,Yes,19,6
19.078452095392297,72.8752967044133,6,No,Yes,17,5
19.126113313258138,72.84170566686596,6,No,Yes,3,2
19.200228853223507,72.83605739181672,3,No,Yes,6,2
19.005177726064282,72.83103705420525,1,Yes,Yes,23,4
19.12393206038103,72.8351485902927,2,Yes,No,21,1
19.19434642843305,72.82725473374376,7,Yes,Yes,14,6
19.03816243061267,72.90183644859457,2,Yes,Yes,12,4
19.08507427234323,72.87977147247652,4,No,No,23,6
19.20761116437462,72.95537533479703,1,Yes,Yes,7,1
19.11017561313714,72.85504390486216,1,No,No,17,3
19.05706361081047,72.90593365246087,2,Yes,Yes,8,0
18.941071114958824,72.83530944433444,3,No,No,21,5
19.041466294349757,72.88203716422859,5,Yes,Yes,0,1
19.041617799160427,72.89393990530587,5,No,Yes,11,0
19.047526043140294,72.88881928174355,9,No,Yes,4,0
19.18373627381917,72.80748668315256,1,Yes,Yes,23,2
19.01028759032384,72.84789156909389,5,Yes,Yes,6,5
19.001114611785123,72.83072404784008,1,No,No,15,4
18.907672366023405,72.82480151373929,2,Yes,Yes,7,3
18.919253545577487,72.80623727988564,6,Yes,No,11,5
18.925526773230718,72.82864222501894,5,Yes,No,1,2
19.198461086974547,72.97571205301782,5,Yes,No,12,2
18.930234790882402,72.82409987352786,4,No,No,7,5
19.195673175515534,72.98094123652275,4,Yes,Yes,14,3
19.128079059540237,72.81663117966578,2,No,Yes,7,5
19.193632493768067,72.96458470874803,1,Yes,No,3,1
19.05335550682018,72.88525441141304,6,Yes,Yes,20,0
19.193335265318684,72.8201188817244,1,Yes,Yes,2,3
18.949800955701615,72.82168800062412,1,Yes,No,8,4
19.140196644066158,72.83187366394233,1,No,Yes,13,4
19.05280510502951,72.91118582605328,1,Yes,Yes,9,6
19.073458051201253,72.8792145455674,7,Yes,No,10,4
19.190886805599632,72.98793700726135,1,No,Yes,16,2
19.03689055211534,72.8931219460941,5,Yes,Yes,19,2
18.92406256881741,72.79546088919484,3,No,No,8,4
19.05791415276136,72.88926813977773,5,Yes,Yes,15,4
19.167227056668413,72.82928174273684,6,Yes,No,0,3
19.017202643854763,72.83331076073607,5,Yes,Yes,5,5
18.91236923008116,72.81057246686186,3,Yes,No,0,4
19.006319437207004,72.83451288561417,7,No,Yes,5,5
19.054541982429892,72.89884568112727,1,Yes,No,3,2
18.921130187235846,72.81868722510283,9,No,Yes,23,5
19.11024912021413,72.84516341090192,3,No,No,13,3
19.126402370374993,72.85167777258667,9,Yes,Yes,22,6
19.2287754027327,72.99465871416214,1,Yes,No,9,4
19.16149230218898,72.84589524223864,1,Yes,Yes,8,6
19.0657501947476,72.89120388531397,6,Yes,No,12,2
19.086065834736917,72.88602160235752,6,No,Yes,17,2
18.92384373379633,72.80741839263818,5,No,Yes,3,3
19.181257886908664,72.81734515075136,7,Yes,Yes,16,0
19.140169258510266,72.87212112900608,3,Yes,No,17,0
18.92008774377323,72.83895961338791,1,No,No,16,2
19.02249049464213,72.845182845599,4,No,No,8,0
19.034068459514966,72.84285660741239,5,No,Yes,9,1
19.03062307304631,72.84539116238425,7,Yes,Yes,11,6
19.07411974986244,72.89862213708646,4,No,Yes,19,1
18.931823074574748,72.81504506430511,6,Yes,No,16,2
19.04466487758294,72.86882256117529,1,Yes,Yes,22,1
19.021207876369264,72.84068143299113,10,Yes,Yes,2,4
19.116181335489213,72.83673620709024,2,Yes,Yes,6,4
19.17432945350607,72.8372160923143,4,No,No,3,0
19.08440899107494,72.89280272593172,6,No,Yes,8,0
19.094532782749543,72.89995187603064,1,No,No,12,5
19.226854418478815,72.97781255136873,2,No,Yes,13,3
19.15094111119096,72.86392126872902,4,Yes,Yes,14,6
19.060701712509065,72.87976336316775,6,Yes,Yes,4,4
19.01078484704634,72.85398899940202,2,Yes,Yes,4,0
19.213246984253992,72.97949645360609,10,No,No,5,0
19.020669979705776,72.84319952186932,9,No,Yes,22,2
19.076398124973643,72.86172667866227,2,No,Yes,11,2
19.223695037142765,72.99964901280912,1,Yes,Yes,9,3
19.061319578611027,72.89362922257412,6,Yes,Yes,16,0
18.927682797299827,72.83099090552379,7,Yes,No,5,4
19.196619216541546,73.0103812877144,2,Yes,Yes,21,1
19.107898003899663,72.88606256227528,3,No,Yes,20,3
19.08959108546442,72.87013304303623,3,No,No,18,3
18.93218983887073,72.82082230360291,5,Yes,No,23,5
18.928315768003554,72.82332264468025,9,No,No,13,6
19.175239779869766,72.83949899540431,6,No,No,21,4
18.984950798937728,72.83920498270618,3,Yes,No,23,0
18.90231643411689,72.82184783440871,2,No,No,23,6
19.046530705515828,72.9015240975061,2,Yes,Yes,11,6
19.186369088357267,72.9692649514752,1,No,Yes,1,4
19.08851964016817,72.87876318480333,5,Yes,No,19,1
19.068815846361396,72.87277838452705,5,No,No,11,1
19.049292395000695,72.88925065184229,9,No,Yes,10,3
19.041345891294263,72.87686592567923,2,Yes,No,11,2
19.0195251862753,72.83814516836614,8,Yes,No,12,2
19.12227129291076,72.84762175584316,4,Yes,Yes,1,4
18.923386082590934,72.79527751972262,2,No,Yes,19,0
19.181383282652003,72.81749983482396,5,Yes,Yes,4,6
18.930397624210062,72.82155654060766,4,Yes,No,6,5
19.02293706729643,72.83918988424693,9,No,No,21,2
19.02016950301869,72.86127691725534,3,No,Yes,12,1
18.894725417614602,72.82477056179519,2,No,No,9,4
18.931310267016695,72.80489044429527,3,Yes,Yes,2,4
19.059448153759657,72.89550758195111,4,Yes,Yes,8,6
19.14006551512737,72.84369918445054,7,Yes,No,0,3
19.228508886044114,72.97672058517293,3,Yes,No,14,6
19.20069751700701,72.98307345462297,5,Yes,No,17,2
19.05153882621637,72.89317440276729,9,Yes,No,14,4
19.174185645888382,72.81534537941326,1,Yes,Yes,8,4
19.042449665380193,72.89973807877527,6,Yes,No,22,0
19.206973891335927,72.97480187449872,6,Yes,No,19,6
18.92945360965965,72.84635207227915,1,No,No,13,5
19.02205913861849,72.83160635954202,6,No,No,0,6
19.115862767003776,72.82854562396307,1,Yes,Yes,19,0
19.18364868999401,72.81931315818963,6,Yes,No,23,0
19.05229664416898,72.88292116913989,7,Yes,Yes,12,0
19.004257192799315,72.8402073117172,4,Yes,No,10,0
19.21090511368422,72.9588206356204,2,Yes,Yes,9,0
19.134299206166304,72.81798844578086,1,Yes,No,16,4
19.130269867592823,72.86126264237144,5,Yes,Yes,11,6
19.183923773668692,72.84001134379245,7,Yes,Yes,1,2
19.160750865914753,72.8433891579393,3,Yes,Yes,9,0
19.059292151290407,72.87636355643878,2,Yes,Yes,3,6
19.18132650331323,72.8264269263242,9,Yes,Yes,12,4
18.930091512430884,72.80948534512969,5,No,No,1,1
19.070997262207353,72.88409913648088,10,Yes,Yes,6,3
19.084804942695875,72.91358393366264,3,No,No,9,2
19.052103758841273,72.8856995040008,10,No,Yes,23,5
19.211360938228687,72.97577469842884,10,Yes,Yes,10,5
18.912774951590226,72.81250461447519,5,Yes,No,16,5
19.04120692142613,72.90102437062555,4,Yes,Yes,14,2
19.045210400321615,72.87523397448123,1,Yes,Yes,3,4
19.188483531617496,72.82983457274013,5,Yes,Yes,10,1
18.8952905935431,72.83717708122121,4,No,Yes,13,1
19.12556806764707,72.83684855508646,4,No,Yes,2,4
19.03450353135356,72.84537129092517,2,Yes,No,15,2
19.02584348785441,72.84669218256649,6,No,Yes,22,0
19.21587683017432,72.97563981607344,5,No,No,14,1
19.225154923259087,72.9814285509828,3,Yes,Yes,1,1
19.050472481127443,72.86720069104165,3,Yes,Yes,13,6
19.078011660640012,72.90541512247877,3,No,Yes,15,3
19.13781549796896,72.83002119892818,3,No,Yes,12,4
19.18103836398797,72.81756429186389,5,Yes,Yes,14,4
18.90222373558225,72.8023773428884,1,Yes,No,9,6
19.170038647266026,72.82498012241997,4,Yes,Yes,16,1
19.218459713320996,72.96647104950723,1,Yes,No,12,3
19.13504359694072,72.85633910183208,6,Yes,No,5,4
19.029014663446194,72.89075964808987,2,No,No,22,3
19.118230100284997,72.8538283107288,7,No,Yes,14,5
19.011288558556043,72.83545105490909,6,No,No,12,1
19.04187060252107,72.87649318937616,3,No,Yes,21,5
19.17104126351896,72.81386068114301,1,Yes,Yes,10,2
19.236307714495464,72.9909676839702,1,No,Yes,19,1
19.05713299705727,72.88282278147727,6,Yes,Yes,17,4
19.059777602709303,72.87724456010582,1,Yes,Yes,13,4
19.204974258944333,72.97689911409748,4,Yes,No,16,1
19.132382559260982,72.85509259661184,7,Yes,No,9,3
18.929941257080348,72.83011622771643,5,Yes,No,18,0
19.17049195595626,72.85861179396751,1,No,No,11,1
19.053695295488282,72.89176295144678,2,Yes,No,3,4
19.126130276948167,72.84468631384838,5,Yes,Yes,11,6
19.206518790077222,72.96939698014478,7,Yes,Yes,3,6
19.04273663103719,72.88236676616121,4,No,Yes,23,3
19.19004859190892,72.82617133983942,4,No,Yes,22,1
19.062679787403766,72.88097321152371,5,No,No,18,0
19.082966259026747,72.88529620601051,7,No,Yes,18,6
19.215168013812235,72.99361751410227,5,Yes,Yes,4,2
19.19463014285823,72.99279957168515,3,Yes,No,14,2
19.172139915202322,72.84219143515818,7,Yes,No,4,1
19.079753821611547,72.89527362495674,7,No,Yes,8,4
19.077370471965846,72.8827419736766,10,No,No,23,1
19.045784822121554,72.88431903502168,6,No,Yes,0,5
18.930110408517393,72.83257632483456,5,Yes,Yes,3,1
19.01170283985483,72.83563823110426,6,No,No,0,4
18.92490858081998,72.8100006357528,4,No,No,12,1
19.151924646622284,72.86778753533696,1,Yes,No,14,1
19.06625810928706,72.89210370774323,6,No,No,18,4
18.916439502561982,72.81401343418604,4,No,Yes,9,1
19.157504883081607,72.81350960057256,1,Yes,Yes,8,5
19.110798534734347,72.86411702348639,1,Yes,Yes,1,3
19.006553277413175,72.83164431349817,3,No,No,10,5
19.205192954177434,72.98407922572778,6,No,No,0,4
19.129806314204405,72.85824716474922,5,Yes,Yes,1,1
19.08747431196922,72.8801917122404,5,No,Yes,10,2
19.188081229326734,72.84582736105311,3,No,No,3,2
18.94641928323984,72.81405991673752,1,No,No,10,2
19.023330085472427,72.90003631164085,3,Yes,Yes,21,2
19.013843094004997,72.83764775140446,5,No,Yes,16,5
19.032617832612114,72.89550456391386,1,Yes,No,1,1
19.086209734607024,72.8874072288055,4,No,Yes,17,4
19.06756717668992,72.87107558046225,4,No,Yes,6,6
19.01479303060101,72.84811937379867,7,No,Yes,6,5
19.198025337097963,72.80667789717,4,Yes,No,7,2
18.911565122363555,72.81600030597744,7,Yes,No,13,0
19.21849823410504,72.97837816438653,5,Yes,Yes,2,4
18.92705876469279,72.83322327021763,6,Yes,No,16,6
19.07504889992271,72.87819999377098,6,No,Yes,19,5
19.03923509581352,72.88553965970276,6,No,Yes,4,2
19.20484444193175,72.96312300724507,3,Yes,Yes,8,6
19.130912171066722,72.83950451302032,5,No,No,8,4
19.038773056894637,72.8886951191188,7,No,Yes,11,2
19.074171906899693,72.89439282911901,2,Yes,Yes,7,1
19.057320084975828,72.87612330609181,2,Yes,No,14,5
18.93776618231965,72.82403780731511,6,No,No,19,4
19.0916296443383,72.89200686742114,1,No,No,18,6
18.932561251786666,72.82310603954072,7,No,No,22,0
19.046521432104875,72.89151106387345,8,Yes,Yes,15,1
18.924746005332327,72.81749705951042,10,No,No,6,0
19.076261444255167,72.87141535289837,5,No,Yes,18,2
18.92738176692403,72.8232764072497,10,Yes,No,10,3
19.12292372880897,72.83674548821351,4,No,Yes,16,0
19.13275301592594,72.8655387307908,4,Yes,Yes,3,4
18.941988985095737,72.81328038264537,2,No,Yes,1,0
19.145115312738465,72.83949951211962,2,No,Yes,0,3
19.224941357902715,72.96912745415719,1,Yes,No,1,0
19.07774012242487,72.88328376660704,9,No,No,14,1
19.13685109530651,72.869019914718,4,Yes,No,6,2
19.182787022492082,72.84724368559887,3,No,No,5,1
19.046783382101484,72.9019048132449,6,Yes,Yes,3,1
19.024489451442534,72.84409769888688,6,No,Yes,0,1
18.925899372671708,72.834510118103,6,No,Yes,20,4
19.04878777697031,72.87653898049922,2,No,Yes,3,4
19.043912040911533,72.91246265949891,1,No,Yes,11,0
19.17042970704055,72.82126110217095,6,No,Yes,7,3
19.16620066797881,72.8214162654911,1,Yes,Yes,20,5
19.182225151309748,72.83039351444114,9,Yes,Yes,12,5
19.126723575510162,72.85487372167549,5,No,Yes,11,1
18.931512657926646,72.80878093959984,7,No,No,23,1
19.02756061892472,72.85348208389337,2,Yes,Yes,6,3
19.07264025833674,72.88274034376619,2,Yes,Yes,3,0
19.031464564028408,72.82561336244503,3,Yes,Yes,18,1
19.204300568262326,72.98283051205115,5,Yes,Yes,2,2
19.035607628052116,72.91135785032681,1,Yes,Yes,18,0
19.179642275237594,72.83734078922909,5,Yes,Yes,5,6
19.044311762582453,72.88134060466945,4,Yes,Yes,7,3
19.024733846621157,72.84985116979796,5,Yes,No,16,0
19.043899109886667,72.89568492630994,5,Yes,No,23,5
19.026282272805247,72.85455168116934,1,Yes,Yes,0,6
19.0566814806615,72.89225144833392,7,Yes,No,17,6
19.194790731616806,72.8399652571943,1,Yes,Yes,19,5
19.18468860707675,72.98785701129017,1,Yes,No,14,2
19.077584559004535,72.86871210566763,2,Yes,No,16,0
19.02513150317113,72.85250613368456,4,No,Yes,22,0
19.064258221781987,72.880753728834,7,No,Yes,10,3
19.04874660579399,72.89867849080528,7,Yes,Yes,19,1
19.083494938717024,72.8881927918419,5,No,Yes,2,0
19.062569915522847,72.88747737464641,4,No,No,4,2
19.12500606565276,72.84474873959752,7,Yes,Yes,9,4
19.022379005269908,72.83383186758937,5,Yes,Yes,22,5
19.213084855552328,72.9895919696608,6,Yes,No,21,4
19.054069448752728,72.8740000022085,3,Yes,Yes,14,5
19.043669614576107,72.8350156475097,2,No,No,7,2
19.195471407873164,72.84047463994374,2,Yes,No,21,5
19.035746611774385,72.88719944885116,5,Yes,Yes,0,6
19.017610574589355,72.84689750283081,5,Yes,Yes,11,1
18.931987929233472,72.81894794149964,7,No,Yes,10,0
19.05520111185487,72.88660164484315,6,Yes,Yes,16,5
19.021357639335264,72.85242556649203,6,No,No,12,1
19.123692368543338,72.86102750204125,6,No,Yes,23,4
18.931733147149043,72.82144173177728,6,No,No,23,4
19.184721108057587,72.82592278379455,6,Yes,Yes,22,4
19.17840822183417,72.83575551652588,6,No,Yes,9,3
19.022865718640364,72.81823713718326,3,No,Yes,6,5
19.032097885698658,72.83017432887996,3,Yes,Yes,18,0
19.110380396265857,72.84988314538457,1,Yes,No,5,6
18.91496016341812,72.81699194864547,6,Yes,Yes,15,0
19.201373014145133,72.835839499228,3,Yes,Yes,17,0
19.187272726104975,72.84410312739321,3,Yes,Yes,0,1
19.120063848353468,72.85683111291831,7,Yes,Yes,2,3
19.03513824380805,72.92424995465615,2,Yes,No,14,6
19.016443125740697,72.8360254100569,7,No,Yes,16,4
19.234629205892844,72.97851604554289,3,Yes,No,0,1
19.07053564344542,72.88215061006223,5,No,Yes,6,0
19.210683196696966,72.99306103481322,4,Yes,Yes,9,5
19.055893112018026,72.89268074307094,2,No,No,15,5
19.203381721432265,72.99208612556852,7,No,No,19,3
19.033065437729675,72.85882810618124,4,Yes,Yes,17,4
19.1737272277954,72.8370821432453,5,No,No,9,4
19.0538457627739,72.88105520570558,6,Yes,Yes,19,2
19.061165939859304,72.8846611645412,7,Yes,Yes,23,3
19.14413541132979,72.8530865083722,4,No,Yes,5,0
19.212424949550616,72.98589605171387,5,Yes,No,9,5
19.212008850573252,72.95386705672898,2,No,No,21,6
19.164074730230144,72.84004853922808,2,Yes,Yes,0,5
19.037432361059107,72.84707454510651,3,Yes,Yes,12,3
19.21917951634683,73.0032156418814,3,Yes,Yes,18,4
19.059547426784867,72.90616063642707,3,Yes,Yes,2,0
19.079839941713335,72.90529431786408,1,Yes,No,9,4
19.077628956140053,72.88445573443028,3,Yes,No,12,1
19.195646933404458,72.84208085760504,1,Yes,Yes,5,5
19.214818127049,72.98358094058496,4,Yes,Yes,6,0
19.069096013181984,72.87295327380087,3,No,Yes,13,3
19.117796542192085,72.86133589795456,2,No,No,17,1
19.145975421962675,72.82962813761526,2,Yes,Yes,13,4
19.053994697577558,72.89118825256658,10,Yes,Yes,22,6
19.17154805990435,72.82512138634245,5,Yes,Yes,16,3
19.051891357592858,72.86624747949583,1,Yes,Yes,2,1
19.076638465783965,72.8952102045299,6,No,Yes,0,2
19.129582419027493,72.88929865739617,3,No,Yes,4,6
18.91717692513795,72.83020430618805,5,Yes,Yes,15,5
19.054130184314662,72.88306492687758,7,Yes,Yes,14,1
19.125927735331054,72.85575168066035,5,No,No,13,5
19.199255302403653,72.9995925865235,3,No,No,18,1
19.189603737825603,72.82418171398623,5,No,Yes,1,1
19.21473174143985,72.98221651605346,4,Yes,No,20,4
19.048944991382037,72.88781576181998,10,No,Yes,5,3
19.145821593316114,72.84071100271717,3,No,Yes,12,4
19.05731600340262,72.8831372036031,1,No,No,2,6
19.18571180676092,72.82353300808865,7,Yes,Yes,17,3
19.059183225487324,72.89330326854655,7,Yes,No,1,3
19.1883716563232,72.81283153522811,1,Yes,Yes,4,4
19.042957014175453,72.89056510485784,5,Yes,Yes,8,6
19.05978726847509,72.88050934601804,6,Yes,No,3,4
19.016350046092946,72.85134528184689,6,Yes,Yes,9,6
19.172336809309932,72.82209241121554,6,Yes,No,0,0
19.153568758358645,72.84112081134482,4,No,Yes,12,4
19.20264843114862,72.97951482060581,4,No,Yes,15,5
18.910842485066077,72.8289228782089,3,No,No,4,6
18.916785571510324,72.8185344918908,5,No,No,7,3
19.05399406434468,72.88775737933948,10,Yes,No,12,5
19.035854711886532,72.87400835575258,1,Yes,Yes,18,4
19.050887908734317,72.89399990467608,9,Yes,Yes,19,1
18.92409492075456,72.82277100074002,9,Yes,No,15,2
19.087485638810044,72.89718761000609,3,No,No,4,2
19.05262562972181,72.8387182007176,3,No,Yes,6,6
19.011002347034847,72.85030067710171,5,Yes,No,12,2
19.16819243666289,72.83143512304011,6,Yes,Yes,19,0
19.17804577133502,72.83273414086648,10,Yes,Yes,12,3
19.121799070503457,72.85264992635321,5,No,Yes,6,0
18.917243584254116,72.84048501506537,3,Yes,No,3,1
18.92561482162098,72.80027981841026,1,No,No,20,4
19.221567612610347,72.9773512025072,5,No,No,10,6
19.035856338872637,72.83919001616734,1,No,No,3,1
19.007356126884673,72.83361368591108,5,No,No,8,1
19.132763787078044,72.84621006099111,9,Yes,Yes,19,6
19.056638036884213,72.89737193364066,2,No,No,21,6
19.048778710474952,72.88343039417748,5,Yes,Yes,7,2
19.050172741791457,72.89001020067181,8,Yes,Yes,6,1
19.062504158988332,72.90098765402715,2,No,No,13,3
19.01637889290343,72.83224067784926,6,Yes,No,18,4
19.195581055185094,72.99620919402574,1,Yes,Yes,0,4
19.043797828335688,72.90989676250224,4,Yes,Yes,1,1
19.154342378073267,72.86323641729007,1,Yes,Yes,6,5
19.033436391461745,72.88115490937143,3,Yes,Yes,8,6
19.201418636691237,72.9682826595824,7,Yes,Yes,2,5
19.21308950176255,72.97442091828005,5,Yes,No,6,1
18.922471376587648,72.83305735401717,6,No,No,15,0
18.933886427985907,72.82371321144109,4,Yes,No,8,1
19.04460125483329,72.88065923860154,6,No,Yes,8,2
19.176060316681777,72.82943899921729,9,Yes,No,19,2
19.015340234956923,72.83175137931921,7,No,No,9,6
19.149523710446893,72.86276930905993,2,Yes,Yes,7,2
19.139321582660614,72.84467023920404,7,Yes,Yes,9,1
19.0456966392392,72.88906022223313,8,No,Yes,7,2
19.21406264065899,72.9990178612756,3,Yes,Yes,8,3
19.128032847682814,72.86400663898027,5,No,Yes,20,4
19.046132408017627,72.8917861811776,10,Yes,Yes,1,6
18.92756323377101,72.81811581967389,9,No,No,3,4
18.90916473770717,72.80645234468254,2,No,No,16,6
19.121825014775244,72.83470233852263,3,No,Yes,4,2
19.01955155506258,72.84726488954436,7,No,No,15,5
19.05608944559593,72.87763097355165,6,Yes,Yes,7,2
19.041898240657346,72.87989534442215,5,Yes,No,20,5
18.920992967813007,72.82362258099042,6,No,Yes,19,4
19.197007216671867,72.8418111895398,3,Yes,Yes,23,2
18.917926214776255,72.8284367263963,4,Yes,Yes,11,0
19.009471214588054,72.81906799234086,1,Yes,Yes,9,5
18.939928368210847,72.82792610353003,3,Yes,Yes,0,6
19.031831692043653,72.8859706167379,1,Yes,No,20,6
19.04303102698518,72.87711970306168,5,Yes,Yes,0,5
19.067669762573814,72.87486051916271,6,Yes,Yes,15,4
19.199769636093386,72.99774845833397,3,No,Yes,2,3
19.072422971797266,72.88312360634583,9,No,No,1,1
19.076981517404597,72.9092927902116,3,No,Yes,13,0
19.07828400944403,72.8939175105295,4,No,No,18,3
19.07745332422974,72.86030736004427,2,No,Yes,17,2
19.085811292302033,72.89924994897906,3,Yes,No,22,1
19.019633484964352,72.83925839897174,9,No,Yes,5,1
19.097196795609182,72.89438713309734,4,Yes,Yes,16,0
19.01788378936453,72.90220840245144,2,Yes,Yes,14,1
18.91888082390732,72.81960577486296,4,No,No,1,3
18.942692254749705,72.81534187211207,2,No,Yes,21,6
19.071189535827305,72.90160496756039,1,Yes,Yes,11,6
19.07218864430535,72.8673710668702,1,No,No,18,5
19.086066169317295,72.88304686726394,7,Yes,No,12,3
19.054595784560547,72.90867198361322,2,Yes,Yes,0,4
19.203505099591222,73.00195896817432,3,No,Yes,22,6
19.064611918047046,72.88287988777876,5,Yes,Yes,22,6
18.932805594284382,72.83749043238912,3,No,No,14,4
19.083606750401028,72.89910202647503,3,No,Yes,20,6
19.034256655715993,72.8609251702648,2,Yes,Yes,8,6
19.073851253731924,72.87704355717632,2,Yes,No,4,5
19.05385917413199,72.88799058799036,10,Yes,Yes,7,5
19.205261175160526,72.9718190730424,5,No,No,8,6
19.04433967972502,72.89499137769046,5,Yes,Yes,22,6
19.207335321162542,72.83777451735392,2,Yes,No,6,2
19.149060455210424,72.84228502141706,1,No,Yes,9,0
19.053505054830218,72.85853606330545,2,Yes,Yes,17,5
19.064783769958634,72.87852820597695,7,No,No,21,6
19.08322876596122,72.88513600599204,7,No,No,7,3
19.18623393334164,72.97725224311156,3,Yes,Yes,0,2
19.049259867700176,72.90895233810146,2,Yes,Yes,5,3
19.20121133308943,72.97865626562813,5,Yes,No,13,6
19.14484148201388,72.83861220464117,1,No,No,18,3
19.201203527018535,72.98949543091597,7,Yes,No,9,5
19.04582832646891,72.87935857216922,7,Yes,No,16,6
19.05726865779909,72.91176123509385,2,No,Yes,10,4
19.212538324855817,72.98549697019219,7,Yes,Yes,5,0
19.17599208204173,72.83043482852622,9,Yes,Yes,19,6
19.053471033367,72.91295452514656,1,Yes,Yes,16,6
19.040168140613172,72.87996859621714,5,No,No,14,3
19.197151164639752,72.97095830899286,2,Yes,No,4,4
